angle	VV	VH	HV	HH
30.5	-39.72181654759706	-83.58058391895545	-83.5632975473966	-39.63333683065375
30.6	-40.01073742660115	-84.0619448328723	-84.03525266810888	-39.91700293082489
30.7	-40.20854042916725	-84.56390876492095	-84.52745864388233	-40.10743959235704
30.8	-40.01707274856268	-85.08405226467053	-85.04172588591555	-39.90917051192041
30.9	-39.40713108428967	-85.42982831953668	-85.38960015494135	-39.29705160329105
31	-38.63432983141594	-85.43320698602231	-85.40557006219471	-38.52736284695192
31.1	-37.99448536121263	-84.89426686646522	-84.88529199243393	-37.89206541214364
31.2	-37.68653020364811	-83.79032986878462	-83.79600262291569	-37.58659808410465
31.3	-37.83161284037637	-82.31655457806076	-82.32773159278274	-37.73081581259546
31.4	-38.52678747692944	-80.77320236457126	-80.783591272767	-38.42124774028279
31.5	-39.89022094912646	-79.36452690102239	-79.37185726414776	-39.77546622838896
31.6	-42.1109827306442	-78.17951899529773	-78.18348906006003	-41.97949883037897
31.7	-45.52533074178353	-77.26561462211298	-77.26689774360918	-45.36333396957805
31.8	-50.5843956897326	-76.60821452070036	-76.60720896128919	-50.38787533015884
31.9	-54.52832479547362	-76.20936061901702	-76.20638191667804	-54.56186000635839
32	-51.86388386469691	-76.0376229242454	-76.03272368728403	-52.01919608281941
32.1	-49.84843336918419	-76.06613375388589	-76.05892505717202	-49.95838284282605
32.2	-49.51457321978367	-76.2606349568823	-76.25059206693432	-49.57664562151542
32.3	-49.46631973257767	-76.58409066301961	-76.57071281077481	-49.43654519534255
32.4	-47.44529782841498	-76.97131924526948	-76.95429116339444	-47.33253690106609
32.5	-44.09875914502064	-77.34036464248761	-77.32036594331036	-43.97645062494063
32.6	-41.14574486942065	-77.6174826339323	-77.59616704549479	-41.03328930635237
32.7	-38.96701642557639	-77.77090350098896	-77.75045796132716	-38.8619657425397
32.8	-37.49806370915716	-77.78433825010137	-77.76704687176627	-37.39667608987261
32.9	-36.62971595805449	-77.77754926074159	-77.76507022363884	-36.52982378825716
33	-36.26828000632633	-77.8774205172539	-77.87045904670079	-36.16912386591328
33.1	-36.33077435006759	-78.15347307746747	-78.15180492395952	-36.2346638173051
33.2	-36.73467798644983	-78.61886565621211	-78.62092800023711	-36.6450171112109
33.3	-37.38748891331075	-79.30687804011173	-79.31021016156127	-37.30950481392538
33.4	-38.18407022794995	-80.17623404520205	-80.17688025563585	-38.12366425897138
33.5	-39.00977766336415	-81.14800362973774	-81.14131162946323	-38.97370726392478
33.6	-39.73994916874614	-82.01918887976261	-82.00040904071648	-39.72913680544081
33.7	-40.21138251087996	-82.488695748634	-82.45824885397546	-40.22590600218335
33.8	-40.23325559276145	-82.36104630534871	-82.32680786145183	-40.26950413315211
33.9	-39.71656704289768	-81.73230539794483	-81.70341068270781	-39.76727546248222
34	-38.80809571101918	-80.91530023233173	-80.89574648127432	-38.86595674191742
34.1	-37.79126279892762	-80.13385827675506	-80.12315213830971	-37.85144901894751
34.2	-36.89968903674807	-79.56526756715296	-79.56162039512043	-36.95912827844803
34.3	-36.25668638695228	-79.25762690476697	-79.25907559021367	-36.31393483848826
34.4	-35.90143075997855	-79.19277827368882	-79.19739727766614	-35.95539493450752
34.5	-35.81939349468568	-79.3708479975262	-79.37693794822908	-35.86886801644931
34.6	-35.95916218651141	-79.79946005676102	-79.80579638631217	-36.00309092828007
34.7	-36.24569607674098	-80.4400375611975	-80.4453136502394	-36.28258092681844
